t, istep
9.97654 1351
nodes: ID, x, y
1 0 0
2 10 0
3 10 10
4 0 10
5 0.2 0
6 0.4 0
7 0.6 0
8 0.8 0
9 1 0
10 1.2 0
11 1.4 0
12 1.6 0
13 1.8 0
14 2 0
15 2.2 0
16 2.4 0
17 2.6 0
18 2.8 0
19 3 0
20 3.2 0
21 3.4 0
22 3.6 0
23 3.8 0
24 4 0
25 4.2 0
26 4.4 0
27 4.6 0
28 4.8 0
29 5 0
30 5.2 0
31 5.4 0
32 5.6 0
33 5.8 0
34 6 0
35 6.2 0
36 6.4 0
37 6.6 0
38 6.8 0
39 7 0
40 7.2 0
41 7.4 0
42 7.6 0
43 7.8 0
44 8 0
45 8.2 0
46 8.4 0
47 8.6 0
48 8.8 0
49 9 0
50 9.2 0
51 9.4 0
52 9.6 0
53 9.8 0
54 10 0.2
55 10 0.4
56 10 0.6
57 10 0.8
58 10 1
59 10 1.2
60 10 1.4
61 10 1.6
62 10 1.8
63 10 2
64 10 2.2
65 10 2.4
66 10 2.6
67 10 2.8
68 10 3
69 10 3.2
70 10 3.4
71 10 3.6
72 10 3.8
73 10 4
74 10 4.2
75 10 4.4
76 10 4.6
77 10 4.8
78 10 5
79 10 5.2
80 10 5.4
81 10 5.6
82 10 5.8
83 10 6
84 10 6.2
85 10 6.4
86 10 6.6
87 10 6.8
88 10 7
89 10 7.2
90 10 7.4
91 10 7.6
92 10 7.8
93 10 8
94 10 8.2
95 10 8.4
96 10 8.6
97 10 8.8
98 10 9
99 10 9.2
100 10 9.4
101 10 9.6
102 10 9.8
103 9.8 10
104 9.6 10
105 9.4 10
106 9.2 10
107 9 10
108 8.8 10
109 8.6 10
110 8.4 10
111 8.2 10
112 8 10
113 7.8 10
114 7.6 10
115 7.4 10
116 7.2 10
117 7 10
118 6.8 10
119 6.6 10
120 6.4 10
121 6.2 10
122 6 10
123 5.8 10
124 5.6 10
125 5.4 10
126 5.2 10
127 5 10
128 4.8 10
129 4.6 10
130 4.4 10
131 4.2 10
132 4 10
133 3.8 10
134 3.6 10
135 3.4 10
136 3.2 10
137 3 10
138 2.8 10
139 2.6 10
140 2.4 10
141 2.2 10
142 2 10
143 1.8 10
144 1.6 10
145 1.4 10
146 1.2 10
147 1 10
148 0.8 10
149 0.6 10
150 0.4 10
151 0.2 10
152 0 9.8
153 0 9.6
154 0 9.4
155 0 9.2
156 0 9
157 0 8.8
158 0 8.6
159 0 8.4
160 0 8.2
161 0 8
162 0 7.8
163 0 7.6
164 0 7.4
165 0 7.2
166 0 7
167 0 6.8
168 0 6.6
169 0 6.4
170 0 6.2
171 0 6
172 0 5.8
173 0 5.6
174 0 5.4
175 0 5.2
176 0 5
177 0 4.8
178 0 4.6
179 0 4.4
180 0 4.2
181 0 4
182 0 3.8
183 0 3.6
184 0 3.4
185 0 3.2
186 0 3
187 0 2.8
188 0 2.6
189 0 2.4
190 0 2.2
191 0 2
192 0 1.8
193 0 1.6
194 0 1.4
195 0 1.2
196 0 1
197 0 0.8
198 0 0.6
199 0 0.4
200 0 0.2
201 5 5
202 2.94072 2.92022
203 7.06993 2.93332
204 7.07143 7.07143
205 2.92857 7.07143
206 4.98959 2.22266
207 2.19323 5.00367
208 7.80314 5
209 5.00681 7.79971
210 1.70558 8.27433
211 8.28701 8.2775
212 1.70837 1.72707
213 8.29944 1.72561
214 3.60968 4.31233
215 5.72338 3.62671
216 6.36306 5.70328
217 4.31255 6.4007
218 8.48644 3.57549
219 1.54373 6.40037
220 6.37317 1.56054
221 6.40014 8.44952
222 1.53801 3.60416
223 3.58039 8.43861
224 3.60377 1.54212
225 8.45788 6.39623
226 4.18248 3.18606
227 6.81126 4.18542
228 5.81458 6.81126
229 3.18452 5.82591
230 5.34305 1.11435
231 8.87439 5.34928
232 5.34928 8.87439
233 1.12561 5.34928
234 7.39516 8.90234
235 8.90134 7.39843
236 2.63974 8.9131
237 1.08543 7.39843
238 7.37671 1.10022
239 1.0904 2.59952
240 2.61172 1.07816
241 8.90886 2.61014
242 2.58856 3.95578
243 6.01338 2.59735
244 3.97451 7.43239
245 7.4157 6.0586
246 4.05831 5.24437
247 4.75563 4.05831
248 5.94169 4.75563
249 5.24437 5.94169
250 0.982144 8.97938
251 8.98003 1.0056
252 9.02191 9.01929
253 0.980708 0.978089
254 4.39006 9.02852
255 0.97148 4.39006
256 9.02852 4.39006
257 4.39006 0.97148
258 7.39515 7.96164
259 2.60485 7.96164
260 7.38655 2.02999
261 2.02999 2.61345
262 7.99447 7.20572
263 2.00553 7.20572
264 8.00152 2.78809
265 2.77934 2.01035
266 6.26608 7.56458
267 2.42686 6.2599
268 3.68518 2.4394
269 7.54626 3.7297
270 5.02247 3.05885
271 3.01921 5.00176
272 6.93543 5.01741
273 4.96217 6.93569
274 0.832281 8.18109
275 8.16498 9.16219
276 8.18109 0.832281
277 0.837844 1.8351
278 9.16772 8.18109
279 1.81891 9.16772
280 1.81891 0.832281
281 9.16772 1.81891
282 3.46368 3.54471
283 6.4516 3.4762
284 6.54189 6.46366
285 3.53634 6.54189
286 6.08242 9.19925
287 6.08656 0.792692
288 9.1999 6.0851
289 0.800096 6.0851
290 0.794928 3.34208
291 3.34518 0.791766
292 9.20823 3.34518
293 3.34716 9.24422
294 1.75257 4.35671
295 4.35671 8.24743
296 4.35671 1.75257
297 8.24512 4.34703
298 1.9861 5.72888
299 5.733 8.08103
300 5.67731 1.82513
301 8.19277 5.64729
302 3.34446 7.74975
303 6.66752 2.20251
304 2.21207 3.33213
305 4.27711 4.58508
306 5.41492 4.27711
307 5.72289 5.41492
308 4.58508 5.72289
309 6.77777 0.711876
310 9.30238 6.79367
311 0.714571 6.79694
312 6.78994 9.28956
313 7.50651 4.3845
314 4.36498 2.48427
315 6.12474 4.07629
316 5.89339 6.1684
317 4.08377 3.84961
318 3.881 5.92557
319 2.57661 5.54878
320 5.54878 7.42339
321 7.83548 6.56309
322 4.94968 9.34628
323 4.94968 0.653718
324 0.653718 4.94968
325 9.3525 4.94892
326 6.78868 7.94053
327 4.95433 8.3915
328 1.60308 4.95132
329 4.95052 1.59752
330 8.41322 4.94629
331 7.00664 1.56691
332 1.57341 2.98905
333 2.9666 8.41483
334 1.61119 7.67648
335 8.38862 7.70204
336 2.31849 1.59083
337 8.38862 2.29796
338 0.613041 3.91176
339 3.9083 9.37911
340 9.40242 3.91647
341 3.91308 0.595392
342 5.45474 2.59815
343 2.60992 4.56102
344 7.39577 5.44602
345 4.38061 6.98583
346 9.41998 9.4096
347 0.58832 9.41168
348 0.58832 0.58832
